time,open,high,low,close,Bar Direction,Streak,EMA
2016-01-27T15:30:00+01:00,2572,2591.75,2546.25,2556.75,-1,-1,2604.3302577261506
2016-01-28T15:30:00+01:00,2575.5,2578,2547.5,2563.25,-1,-2,2600.417852228422
2016-01-29T15:30:00+01:00,2576.25,2614.75,2575,2610,1,1,2601.330437730477
2016-02-01T15:30:00+01:00,2601,2621.75,2594.25,2612.25,1,2,2602.37039604186
2016-02-02T15:30:00+01:00,2595.25,2595.75,2570.75,2579,-1,-1,2600.1446440378736
2016-02-03T15:30:00+01:00,2590.25,2594,2546.75,2589.75,-1,-2,2599.1546779390287
2016-02-04T15:30:00+01:00,2583.25,2603.5,2575.5,2589.5,1,1,2598.2351848019784
2016-02-05T15:30:00+01:00,2585.75,2587,2547.5,2556.75,-1,-1,2594.284214820838
2016-02-08T15:30:00+01:00,2533.25,2536.75,2503.5,2534.25,1,1,2588.5666705521867
2016-02-09T15:30:00+01:00,2509,2545.5,2507.5,2530,1,2,2582.9888924043594
2016-02-10T15:30:00+01:00,2540,2559.5,2525.25,2528.75,-1,-1,2577.823283603944
2016-02-11T15:30:00+01:00,2499,2516.5,2486.75,2507,1,1,2571.0782089749973
2016-02-12T15:30:00+01:00,2525.25,2542.5,2515.25,2540.75,1,2,2568.1898081202357
2016-02-16T15:30:00+01:00,2564,2574.25,2552,2570.25,1,3,2568.3860168706897
2016-02-17T15:30:00+01:00,2587.75,2609,2585.75,2604.5,1,4,2571.825443835386
2016-02-18T15:30:00+01:00,2607.75,2608.75,2593,2598,-1,-1,2574.3182587082065
2016-02-19T15:30:00+01:00,2587.75,2597.75,2580.25,2596,1,1,2576.383186450282
2016-02-22T15:30:00+01:00,2614.5,2625.5,2613.75,2617,1,2,2580.2514544073983
2016-02-23T15:30:00+01:00,2616,2619,2597,2597.25,-1,-1,2581.8703635114557
2016-02-24T15:30:00+01:00,2582,2613,2568.5,2612.25,1,1,2584.7636622246505
2016-02-25T15:30:00+01:00,2613.25,2632.5,2603.75,2632.25,1,2,2589.2861705842074
2016-02-26T15:30:00+01:00,2641.5,2642.75,2623.5,2624.25,-1,-1,2592.616059099997
2016-02-29T15:30:00+01:00,2626.5,2638,2608.25,2611.75,-1,-2,2594.438339185712
2016-03-01T15:30:00+01:00,2625.5,2660.25,2620,2659.75,1,1,2600.6584973585013
2016-03-02T15:30:00+01:00,2652.75,2666.5,2648,2664.5,1,2,2606.7386404672156
2016-03-03T15:30:00+01:00,2663.5,2673.5,2656.5,2672.75,1,3,2613.0254366131953
2016-03-04T15:30:00+01:00,2676,2689.25,2665.75,2676.5,1,4,2619.0706331262245
2016-03-07T15:30:00+01:00,2669,2686.25,2667.75,2680.5,1,5,2624.921049018965
2016-03-08T15:30:00+01:00,2668.5,2674.75,2657.75,2663.25,-1,-1,2628.5714253028727
2016-03-09T15:30:00+01:00,2669.25,2673.5,2659.75,2670.75,1,1,2632.5884324168846
2016-03-10T15:30:00+01:00,2675,2686.5,2649,2671,-1,-1,2636.24667694861
2016-03-11T15:30:00+01:00,2688.5,2704,2687,2702,1,1,2642.5088981915997
2016-03-14T14:30:00+01:00,2697.25,2706.25,2693.75,2700.25,1,2,2648.0080507447806
2016-03-15T14:30:00+01:00,2689.25,2698.25,2686.25,2697.25,1,3,2652.6977601976587
2016-03-16T14:30:00+01:00,2691.5,2714,2691,2707.75,1,4,2657.9408306550245
2016-03-17T14:30:00+01:00,2708,2728,2703.25,2721.5,1,5,2663.9940848783554
2016-03-18T14:30:00+01:00,2728,2734,2724.25,2728.75,1,6,2670.1613148899405
2016-03-21T14:30:00+01:00,2727,2735.75,2724,2733.75,1,7,2676.2173801385175
2016-03-22T14:30:00+01:00,2723.5,2738.75,2721.75,2734,1,8,2681.720486791992
2016-03-23T14:30:00+01:00,2727.75,2729.75,2716.5,2720.25,-1,-1,2685.3899642403735
2016-03-24T14:30:00+01:00,2706,2720.25,2703.5,2719.75,1,1,2688.6623485984333
2016-03-28T15:30:00+02:00,2722.5,2725.25,2713.25,2719.5,-1,-1,2691.599267779535
2016-03-29T15:30:00+02:00,2714.25,2739.25,2710.5,2738.75,1,1,2696.089813705293
2016-03-30T15:30:00+02:00,2749.5,2755.75,2742.75,2746.25,-1,-1,2700.866974304789
2016-03-31T15:30:00+02:00,2745.75,2751,2740,2745,-1,-2,2705.070119609095
2016-04-01T15:30:00+02:00,2730.25,2758.25,2726.5,2756.75,1,1,2709.9920129796574
